2.615,6.13,3300,1.2,2821,116,20890,0.25,0.599,100%,0.0,2821.3454545454547
2.595,6.04,3317,1.2,2842,119,20891,0.25,0.592,100%,0.0,2841.8571428571427
2.598,6.05,3313,1.2,2840,119,20892,0.25,0.586,100%,0.0,2839.9298245614036
2.623,6.16,3310,1.2,2841,117,20893,0.25,0.583,100%,0.0,2840.551724137931
2.631,6.19,3321,1.2,2853,117,20894,0.25,0.578,100%,0.0,2852.64406779661
2.647,6.26,3322,1.2,2859,115,20895,0.25,0.574,100%,0.0,2859.4166666666665
2.650,6.28,3302,1.2,2817,114,20896,0.25,0.593,100%,0.0,2816.5409836065573
2.643,6.25,3293,1.2,2802,114,20897,0.25,0.587,100%,0.0,2801.6451612903224
2.642,6.24,3301,1.2,2815,113,20898,0.25,0.582,100%,0.0,2814.6507936507937
2.646,6.26,3309,1.2,2822,113,20899,0.25,0.577,100%,0.0,2821.625
2.644,6.25,3319,1.2,2833,114,20900,0.25,0.572,100%,0.0,2832.523076923077
2.649,6.27,3321,1.2,2834,114,20901,0.25,0.567,100%,0.0,2833.9848484848485
2.614,6.12,3334,1.2,2851,119,20902,0.25,0.561,100%,0.0,2851.3283582089553
2.608,6.10,3338,1.2,2861,120,20903,0.25,0.557,100%,0.0,2861.455882352941
2.613,6.12,3320,1.2,2825,118,20904,0.25,0.584,100%,0.0,2825.3333333333335
2.603,6.08,3331,1.2,2840,119,20905,0.25,0.579,100%,0.0,2840.2428571428572
2.615,6.13,3329,1.2,2842,118,20906,0.25,0.576,100%,0.0,2841.718309859155
2.629,6.19,3328,1.2,2845,117,20907,0.25,0.573,100%,0.0,2845.1388888888887
2.632,6.20,3331,1.2,2850,116,20908,0.25,0.569,100%,0.0,2849.986301369863
2.625,6.17,3336,1.2,2860,117,20909,0.25,0.564,100%,0.0,2860.108108108108
2.627,6.18,3334,1.2,2859,116,20910,0.25,0.561,100%,0.0,2859.1066666666666
2.615,6.13,3341,1.2,2867,118,20911,0.25,0.556,100%,0.0,2867.3947368421054
2.619,6.14,3344,1.2,2871,117,20912,0.25,0.553,100%,0.0,2870.935064935065
2.626,6.17,3345,1.2,2870,116,20913,0.25,0.550,100%,0.0,2870.2948717948716
2.606,6.09,3348,1.2,2873,120,20914,0.25,0.545,100%,0.0,2873.1139240506327
2.606,6.09,3358,1.2,2884,122,20915,0.25,0.541,100%,0.0,2884.025
2.613,6.12,3360,1.2,2887,121,20916,0.25,0.538,100%,0.0,2886.6666666666665
2.600,6.06,3367,1.2,2898,122,20917,0.25,0.534,100%,0.0,2897.8536585365855
2.598,6.06,3360,1.2,2892,122,20918,0.25,0.531,100%,0.0,2891.843373493976
2.604,6.08,3366,1.2,2896,122,20919,0.25,0.529,100%,0.0,2896.154761904762
2.602,6.07,3373,1.2,2906,122,20920,0.25,0.525,100%,0.0,2905.541176470588
2.590,6.02,3382,1.2,2915,124,20921,0.25,0.521,100%,0.0,2915.2441860465115
2.589,6.02,3384,1.2,2925,124,20922,0.25,0.518,100%,0.0,2924.896551724138
2.594,6.04,3382,1.2,2925,123,20923,0.25,0.516,100%,0.0,2925.056818181818
2.593,6.04,3387,1.2,2935,123,20924,0.25,0.513,100%,0.0,2934.629213483146
2.599,6.06,3374,1.2,2907,122,20925,0.25,0.548,100%,0.0,2906.722222222222
2.596,6.05,3379,1.2,2913,122,20926,0.25,0.545,100%,0.0,2912.6923076923076
2.588,6.01,3384,1.2,2921,123,20927,0.25,0.541,100%,0.0,2921.086956521739
2.580,5.98,3385,1.2,2921,126,20928,0.25,0.538,100%,0.0,2921.0752688172042
2.580,5.98,3380,1.2,2898,124,20929,0.25,0.538,100%,0.0,2898.0106382978724
2.581,5.98,3383,1.2,2904,124,20930,0.25,0.535,100%,0.0,2904.0947368421052
2.580,5.98,3378,1.2,2900,124,20931,0.25,0.533,100%,0.0,2900.4479166666665
2.587,6.01,3379,1.2,2903,123,20932,0.25,0.531,100%,0.0,2902.9484536082473
2.592,6.03,3379,1.2,2904,122,20933,0.25,0.529,100%,0.0,2904.1938775510203
2.598,6.06,3380,1.2,2908,122,20934,0.25,0.526,100%,0.0,2907.8888888888887
2.600,6.06,3382,1.2,2911,121,20935,0.25,0.524,100%,0.0,2910.94
2.588,6.01,3388,1.2,2921,123,20936,0.25,0.520,100%,0.0,2920.7821782178216
2.584,6.00,3389,1.2,2924,123,20937,0.25,0.518,100%,0.0,2924.3137254901962
2.579,5.98,3394,1.2,2931,123,20938,0.25,0.515,100%,0.0,2931.252427184466
2.576,5.96,3392,1.2,2929,123,20939,0.25,0.512,100%,0.0,2929.298076923077
2.576,5.96,3389,1.2,2927,123,20940,0.25,0.510,100%,0.0,2927.495238095238
2.582,5.99,3389,1.2,2929,122,20941,0.25,0.508,100%,0.0,2928.754716981132
2.585,6.00,3393,1.2,2935,122,20942,0.25,0.506,100%,0.0,2935.457943925234
2.589,6.02,3392,1.2,2934,121,20943,0.25,0.504,100%,0.0,2933.6018518518517
2.597,6.05,3388,1.2,2929,121,20944,0.25,0.504,100%,0.0,2928.7155963302753
2.602,6.07,3387,1.2,2931,120,20945,0.25,0.504,100%,0.0,2930.6272727272726
2.604,6.08,3387,1.2,2930,119,20946,0.25,0.502,100%,0.0,2930.4414414414414
2.610,6.11,3391,1.2,2933,120,20947,0.25,0.501,100%,0.0,2933.1428571428573
2.616,6.13,3396,1.2,2938,120,20948,0.25,0.499,100%,0.0,2938.3185840707965
2.619,6.14,3396,1.2,2939,119,20949,0.25,0.497,100%,0.0,2939.3947368421054
2.621,6.15,3397,1.2,2942,119,20950,0.25,0.495,100%,0.0,2941.6608695652176
2.620,6.15,3401,1.2,2949,119,20951,0.25,0.493,100%,0.0,2948.793103448276
2.620,6.15,3400,1.2,2948,119,20952,0.25,0.491,100%,0.0,2947.709401709402
2.627,6.18,3401,1.2,2950,118,20953,0.25,0.490,100%,0.0,2949.85593220339
2.635,6.21,3398,1.2,2950,118,20954,0.25,0.489,100%,0.0,2949.873949579832
2.631,6.19,3403,1.2,2956,118,20955,0.25,0.486,100%,0.0,2956.2166666666667
2.635,6.21,3403,1.2,2956,118,20956,0.25,0.485,100%,0.0,2956.289256198347
2.640,6.23,3402,1.2,2957,117,20957,0.25,0.484,100%,0.0,2957.1475409836066
2.638,6.22,3397,1.2,2953,117,20958,0.25,0.482,100%,0.0,2952.609756097561
2.639,6.23,3395,1.2,2950,117,20959,0.25,0.481,100%,0.0,2949.6048387096776
2.631,6.19,3397,1.2,2953,120,20960,0.25,0.479,100%,0.0,2953.128
2.635,6.21,3401,1.2,2958,120,20961,0.25,0.477,100%,0.0,2958.1746031746034
2.638,6.23,3401,1.2,2958,119,20962,0.25,0.476,100%,0.0,2958.3228346456694
2.641,6.24,3398,1.2,2953,118,20963,0.25,0.475,100%,0.0,2952.9296875
2.641,6.24,3401,1.2,2957,118,20964,0.25,0.473,100%,0.0,2956.5968992248063
2.643,6.25,3404,1.1,2962,118,20965,0.25,0.472,100%,0.0,2962.0307692307692
2.640,6.23,3408,1.1,2968,118,20966,0.25,0.470,100%,0.0,2968.038167938931
2.632,6.20,3412,1.1,2974,119,20967,0.25,0.468,100%,0.0,2974.318181818182
2.636,6.21,3412,1.1,2975,118,20968,0.25,0.467,100%,0.0,2974.8571428571427
2.638,6.22,3410,1.1,2973,118,20969,0.25,0.466,100%,0.0,2972.9328358208954
2.639,6.23,3409,1.1,2971,118,20970,0.25,0.464,100%,0.0,2971.1481481481483
2.641,6.24,3400,1.2,2951,117,20971,0.25,0.478,100%,0.0,2951.198529411765
2.641,6.24,3390,1.2,2931,116,20972,0.25,0.498,100%,0.0,2930.941605839416
2.633,6.20,3395,1.2,2937,117,20973,0.25,0.495,100%,0.0,2937.253623188406
2.639,6.23,3395,1.2,2940,116,20974,0.25,0.494,100%,0.0,2939.8992805755397
2.640,6.23,3393,1.2,2931,116,20975,0.25,0.494,100%,0.0,2931.157142857143
2.639,6.23,3387,1.2,2925,116,20976,0.25,0.493,100%,0.0,2925.4397163120566
2.643,6.25,3386,1.2,2927,116,20977,0.25,0.492,100%,0.0,2926.5845070422533
2.642,6.24,3389,1.2,2932,116,20978,0.25,0.490,100%,0.0,2931.818181818182
2.639,6.23,3393,1.2,2937,116,20979,0.25,0.488,100%,0.0,2937.4375
2.641,6.24,3392,1.2,2937,115,20980,0.25,0.487,100%,0.0,2937.448275862069
2.630,6.19,3396,1.2,2942,117,20981,0.25,0.485,100%,0.0,2941.972602739726
2.633,6.20,3395,1.2,2944,117,20982,0.25,0.484,100%,0.0,2943.7482993197277
2.629,6.19,3392,1.2,2940,118,20983,0.25,0.483,100%,0.0,2940.087837837838
2.615,6.13,3397,1.2,2947,119,20984,0.25,0.480,100%,0.0,2947.201342281879
2.620,6.15,3397,1.2,2947,119,20985,0.25,0.479,100%,0.0,2947.233333333333
2.619,6.15,3400,1.2,2952,119,20986,0.25,0.478,100%,0.0,2952.0529801324506
2.613,6.12,3402,1.2,2957,120,20987,0.25,0.476,100%,0.0,2957.282894736842
2.616,6.13,3403,1.2,2958,119,20988,0.25,0.475,100%,0.0,2957.705882352941
2.616,6.13,3404,1.2,2960,119,20989,0.25,0.474,100%,0.0,2960.1623376623374
2.619,6.14,3403,1.2,2960,119,20990,0.25,0.472,100%,0.0,2959.8645161290324
2.620,6.15,3395,1.2,2942,118,20991,0.25,0.481,100%,0.0,2942.480769230769
2.625,6.17,3397,1.2,2943,118,20992,0.25,0.479,100%,0.0,2942.9745222929937
2.624,6.16,3399,1.2,2948,118,20993,0.25,0.478,100%,0.0,2948.284810126582
2.627,6.18,3397,1.2,2945,118,20994,0.25,0.477,100%,0.0,2944.7295597484276
2.626,6.17,3395,1.2,2943,118,20995,0.25,0.476,100%,0.0,2942.81875
2.625,6.17,3395,1.2,2947,118,20996,0.25,0.474,100%,0.0,2946.5962732919256
2.631,6.19,3394,1.2,2948,117,20997,0.25,0.474,100%,0.0,2947.7901234567903
2.631,6.19,3392,1.2,2945,117,20998,0.25,0.472,100%,0.0,2945.006134969325
2.635,6.21,3392,1.2,2946,117,20999,0.25,0.471,100%,0.0,2946.121951219512
2.636,6.21,3385,1.2,2931,116,21000,0.25,0.477,100%,0.0,2930.6969696969695
2.638,6.23,3383,1.2,2929,116,21001,0.25,0.477,100%,0.0,2929.114457831325
2.636,6.22,3379,1.2,2924,117,21002,0.25,0.475,100%,0.0,2924.497005988024
2.639,6.23,3382,1.2,2928,116,21003,0.25,0.474,100%,0.0,2928.214285714286
2.635,6.21,3384,1.2,2932,117,21004,0.25,0.473,100%,0.0,2931.846153846154
2.637,6.22,3382,1.2,2927,116,21005,0.25,0.473,100%,0.0,2926.605882352941
2.640,6.23,3383,1.2,2928,116,21006,0.25,0.472,100%,0.0,2928.3625730994154
2.641,6.24,3382,1.2,2927,116,21007,0.25,0.471,100%,0.0,2926.8197674418607
2.645,6.25,3380,1.2,2928,116,21008,0.25,0.470,100%,0.0,2927.601156069364
2.642,6.24,3377,1.2,2925,116,21009,0.25,0.468,100%,0.0,2925.022988505747
2.642,6.24,3377,1.2,2925,117,21010,0.25,0.467,100%,0.0,2924.5657142857144
2.644,6.25,3377,1.2,2925,117,21011,0.25,0.466,100%,0.0,2925.159090909091
2.645,6.26,3377,1.2,2926,116,21012,0.25,0.465,100%,0.0,2926.0282485875705
2.647,6.26,3379,1.2,2930,116,21013,0.25,0.464,100%,0.0,2929.696629213483
2.651,6.28,3379,1.2,2929,116,21014,0.25,0.463,100%,0.0,2928.95530726257
2.652,6.28,3379,1.2,2930,116,21015,0.25,0.462,100%,0.0,2929.561111111111
2.652,6.29,3384,1.2,2934,116,21016,0.25,0.461,100%,0.0,2933.8784530386743
2.652,6.28,3387,1.2,2938,116,21017,0.25,0.460,100%,0.0,2937.9505494505493
2.653,6.29,3389,1.2,2940,116,21018,0.25,0.459,100%,0.0,2939.808743169399
2.655,6.30,3391,1.2,2943,116,21019,0.25,0.458,100%,0.0,2943.4184782608695
2.655,6.30,3384,1.2,2928,115,21020,0.25,0.479,100%,0.0,2928.2702702702704
2.653,6.29,3387,1.2,2932,116,21021,0.25,0.477,100%,0.0,2932.435483870968
2.652,6.29,3383,1.2,2930,116,21022,0.25,0.476,100%,0.0,2929.700534759358
2.654,6.29,3383,1.2,2931,116,21023,0.25,0.475,100%,0.0,2930.627659574468
2.650,6.28,3384,1.2,2934,116,21024,0.25,0.474,100%,0.0,2933.777777777778
2.649,6.27,3387,1.2,2936,117,21025,0.25,0.473,100%,0.0,2936.4210526315787
2.643,6.25,3389,1.2,2940,118,21026,0.25,0.471,100%,0.0,2939.549738219895
2.646,6.26,3387,1.2,2930,117,21027,0.25,0.472,100%,0.0,2930.0677083333335
2.647,6.26,3386,1.2,2929,117,21028,0.25,0.471,100%,0.0,2928.839378238342
2.648,6.27,3390,1.2,2932,117,21029,0.25,0.470,100%,0.0,2932.4896907216494
2.644,6.25,3393,1.2,2937,119,21030,0.25,0.469,100%,0.0,2936.8410256410257
2.648,6.27,3394,1.2,2938,118,21031,0.25,0.468,100%,0.0,2937.7704081632655
2.647,6.26,3396,1.2,2941,119,21032,0.25,0.467,100%,0.0,2940.6751269035535
2.642,6.24,3399,1.2,2945,119,21033,0.25,0.466,100%,0.0,2944.878787878788
2.640,6.23,3399,1.2,2944,120,21034,0.25,0.464,100%,0.0,2943.688442211055
2.643,6.25,3397,1.2,2936,119,21035,0.25,0.465,100%,0.0,2936.47
2.647,6.26,3397,1.2,2938,119,21036,0.25,0.464,100%,0.0,2938.2636815920396
2.647,6.26,3398,1.2,2939,119,21037,0.25,0.463,100%,0.0,2938.767326732673
2.645,6.25,3398,1.2,2939,119,21038,0.25,0.462,100%,0.0,2938.896551724138
2.642,6.24,3401,1.2,2942,119,21039,0.25,0.461,100%,0.0,2942.098039215686
2.643,6.25,3400,1.2,2943,119,21040,0.25,0.460,100%,0.0,2942.639024390244
2.646,6.26,3399,1.2,2942,119,21041,0.25,0.460,100%,0.0,2942.383495145631
2.650,6.28,3398,1.2,2944,119,21042,0.25,0.459,100%,0.0,2943.5072463768115
2.645,6.26,3399,1.2,2946,120,21043,0.25,0.458,100%,0.0,2946.331730769231
2.646,6.26,3399,1.2,2943,119,21044,0.25,0.458,100%,0.0,2943.401913875598
2.647,6.26,3401,1.2,2947,119,21045,0.25,0.457,100%,0.0,2946.995238095238
2.648,6.27,3402,1.2,2947,119,21046,0.25,0.456,100%,0.0,2947.260663507109
2.649,6.27,3402,1.2,2948,119,21047,0.25,0.455,100%,0.0,2947.8349056603774
2.650,6.28,3404,1.2,2950,119,21048,0.25,0.454,100%,0.0,2950.0469483568077
2.651,6.28,3404,1.2,2950,119,21049,0.25,0.454,100%,0.0,2949.9205607476633
2.650,6.28,3401,1.2,2947,119,21050,0.25,0.453,100%,0.0,2946.5767441860467
2.651,6.28,3396,1.2,2935,118,21051,0.25,0.459,100%,0.0,2934.6064814814813
2.651,6.28,3393,1.2,2929,118,21052,0.25,0.458,100%,0.0,2928.6912442396315
2.652,6.29,3388,1.2,2917,117,21053,0.25,0.464,100%,0.0,2917.02752293578
2.649,6.27,3392,1.2,2922,118,21054,0.25,0.463,100%,0.0,2921.5479452054797
2.650,6.28,3390,1.2,2920,118,21055,0.25,0.462,100%,0.0,2920.159090909091
2.651,6.28,3390,1.2,2921,118,21056,0.25,0.461,100%,0.0,2921.122171945701
2.648,6.27,3393,1.2,2925,118,21057,0.25,0.460,100%,0.0,2924.774774774775
2.648,6.27,3392,1.2,2923,118,21058,0.25,0.460,100%,0.0,2923.1255605381166
2.652,6.29,3390,1.2,2921,118,21059,0.25,0.460,100%,0.0,2920.5848214285716
2.656,6.30,3390,1.2,2922,117,21060,0.25,0.459,100%,0.0,2922.1022222222223
2.658,6.31,3389,1.2,2922,117,21061,0.25,0.458,100%,0.0,2921.6017699115046
2.656,6.30,3386,1.2,2919,117,21062,0.25,0.458,100%,0.0,2918.506607929515
2.646,6.26,3387,1.2,2921,119,21063,0.25,0.456,100%,0.0,2921.0
2.646,6.26,3381,1.2,2910,119,21064,0.25,0.462,100%,0.0,2909.943231441048
2.649,6.27,3381,1.2,2911,119,21065,0.25,0.461,100%,0.0,2911.0695652173913
2.649,6.27,3381,1.2,2912,118,21066,0.25,0.460,100%,0.0,2911.904761904762
2.649,6.27,3384,1.2,2915,118,21067,0.25,0.459,100%,0.0,2915.418103448276
2.646,6.26,3387,1.2,2919,119,21068,0.25,0.458,100%,0.0,2919.1158798283263
2.648,6.27,3387,1.2,2919,119,21069,0.25,0.458,100%,0.0,2918.641025641026
2.647,6.26,3385,1.2,2915,119,21070,0.25,0.457,100%,0.0,2915.4085106382977
2.648,6.27,3383,1.2,2906,118,21071,0.25,0.458,100%,0.0,2905.987288135593
2.649,6.27,3383,1.2,2906,118,21072,0.25,0.458,100%,0.0,2905.6793248945146
2.643,6.25,3385,1.2,2909,119,21073,0.25,0.457,100%,0.0,2909.0378151260506
2.643,6.25,3383,1.2,2907,119,21074,0.25,0.456,100%,0.0,2907.1297071129707
2.643,6.25,3386,1.2,2911,119,21075,0.25,0.455,100%,0.0,2910.8125
2.642,6.24,3384,1.2,2909,119,21076,0.25,0.454,100%,0.0,2908.883817427386
2.642,6.24,3382,1.2,2898,118,21077,0.25,0.456,100%,0.0,2898.0495867768595
2.642,6.24,3385,1.2,2901,118,21078,0.25,0.455,100%,0.0,2901.1481481481483
2.643,6.24,3384,1.2,2900,118,21079,0.25,0.454,100%,0.0,2900.2008196721313
2.643,6.25,3382,1.2,2900,118,21080,0.25,0.453,100%,0.0,2899.6938775510203
2.643,6.25,3377,1.2,2889,118,21081,0.25,0.474,100%,0.0,2888.9227642276423
2.646,6.26,3378,1.2,2890,117,21082,0.25,0.473,100%,0.0,2890.1336032388663
2.645,6.26,3377,1.2,2889,118,21083,0.25,0.473,100%,0.0,2888.7782258064517
2.647,6.26,3377,1.2,2890,117,21084,0.25,0.472,100%,0.0,2889.8353413654618
2.647,6.26,3377,1.2,2891,117,21085,0.25,0.471,100%,0.0,2891.144
2.648,6.27,3373,1.2,2881,117,21086,0.25,0.475,100%,0.0,2881.2948207171316
2.650,6.28,3375,1.2,2883,117,21087,0.25,0.475,100%,0.0,2883.222222222222
2.650,6.28,3373,1.2,2882,117,21088,0.25,0.474,100%,0.0,2881.521739130435
2.651,6.28,3368,1.2,2871,117,21089,0.25,0.481,100%,0.0,2871.1023622047246
2.649,6.27,3365,1.2,2868,117,21090,0.25,0.480,100%,0.0,2868.227450980392
2.647,6.26,3368,1.2,2872,117,21091,0.25,0.479,100%,0.0,2871.640625
2.645,6.26,3370,1.2,2875,118,21092,0.25,0.478,100%,0.0,2875.3190661478598
2.646,6.26,3370,1.2,2875,118,21093,0.25,0.477,100%,0.0,2875.0232558139537
2.646,6.26,3369,1.2,2874,117,21094,0.25,0.477,100%,0.0,2873.6718146718144
2.648,6.27,3369,1.2,2874,117,21095,0.25,0.476,100%,0.0,2874.103846153846
2.649,6.27,3371,1.2,2876,117,21096,0.25,0.475,100%,0.0,2876.32183908046
2.650,6.28,3371,1.2,2877,117,21097,0.25,0.475,100%,0.0,2876.835877862595
2.655,6.30,3371,1.2,2878,117,21098,0.25,0.474,100%,0.0,2878.3726235741447
2.657,6.31,3372,1.2,2879,117,21099,0.25,0.474,100%,0.0,2879.2272727272725
2.658,6.31,3367,1.2,2870,116,21100,0.25,0.479,100%,0.0,2869.754716981132
2.664,6.34,3368,1.2,2872,116,21101,0.25,0.478,100%,0.0,2871.6052631578946
2.666,6.35,3368,1.2,2872,116,21102,0.25,0.477,100%,0.0,2872.0973782771534
2.666,6.35,3363,1.2,2862,115,21103,0.25,0.482,100%,0.0,2862.4888059701493
2.665,6.34,3362,1.2,2862,115,21104,0.25,0.481,100%,0.0,2861.721189591078
2.669,6.36,3362,1.2,2863,115,21105,0.25,0.480,100%,0.0,2862.6185185185186
2.666,6.35,3363,1.2,2864,116,21106,0.25,0.480,100%,0.0,2864.3025830258302
2.659,6.32,3366,1.2,2868,117,21107,0.25,0.478,100%,0.0,2868.4448529411766
2.659,6.32,3367,1.2,2871,116,21108,0.25,0.478,100%,0.0,2870.846153846154
2.662,6.33,3367,1.2,2871,116,21109,0.25,0.477,100%,0.0,2871.317518248175
2.661,6.33,3370,1.2,2874,116,21110,0.25,0.476,100%,0.0,2874.4036363636365
2.660,6.32,3372,1.2,2878,116,21111,0.25,0.475,100%,0.0,2877.753623188406
2.662,6.33,3371,1.2,2875,116,21112,0.25,0.475,100%,0.0,2875.1841155234656
2.665,6.34,3371,1.2,2875,116,21113,0.25,0.475,100%,0.0,2875.438848920863
2.664,6.34,3372,1.2,2877,116,21114,0.25,0.474,100%,0.0,2877.3440860215055
2.663,6.33,3371,1.2,2877,116,21115,0.25,0.473,100%,0.0,2877.285714285714
2.664,6.34,3370,1.2,2876,116,21116,0.25,0.473,100%,0.0,2875.8220640569393
2.666,6.34,3371,1.2,2877,116,21117,0.25,0.472,100%,0.0,2877.368794326241
2.666,6.35,3370,1.2,2877,116,21118,0.25,0.471,100%,0.0,2876.6643109540637
2.666,6.35,3368,1.2,2875,116,21119,0.25,0.471,100%,0.0,2874.760563380282
2.667,6.35,3369,1.2,2875,115,21120,0.25,0.470,100%,0.0,2875.343859649123
2.668,6.35,3370,1.2,2878,115,21121,0.25,0.469,100%,0.0,2877.646853146853
2.669,6.36,3370,1.2,2878,115,21122,0.25,0.469,100%,0.0,2877.8850174216027
2.670,6.36,3370,1.2,2877,115,21123,0.25,0.468,100%,0.0,2877.1666666666665
2.670,6.36,3369,1.2,2877,115,21124,0.25,0.467,100%,0.0,2876.916955017301
2.668,6.36,3371,1.2,2880,115,21125,0.25,0.467,100%,0.0,2879.793103448276
2.669,6.36,3366,1.2,2870,115,21126,0.25,0.503,100%,0.0,2870.2439862542956
2.671,6.37,3362,1.2,2863,114,21127,0.25,0.508,100%,0.0,2862.554794520548
2.670,6.36,3361,1.2,2861,114,21128,0.25,0.507,100%,0.0,2861.0887372013653
2.670,6.36,3360,1.2,2857,114,21129,0.25,0.506,100%,0.0,2856.8231292517007
2.668,6.35,3363,1.2,2860,114,21130,0.25,0.505,100%,0.0,2860.1966101694916
2.668,6.36,3362,1.2,2860,114,21131,0.25,0.505,100%,0.0,2859.9763513513512
2.668,6.36,3361,1.2,2859,114,21132,0.25,0.504,100%,0.0,2858.5824915824915
2.669,6.36,3357,1.2,2850,114,21133,0.25,0.508,100%,0.0,2850.3422818791946
2.664,6.34,3359,1.2,2853,114,21134,0.25,0.507,100%,0.0,2853.09364548495
2.665,6.34,3359,1.2,2854,114,21135,0.25,0.506,100%,0.0,2853.9966666666664
2.667,6.35,3359,1.2,2854,114,21136,0.25,0.505,100%,0.0,2853.5083056478406
2.671,6.37,3359,1.2,2855,114,21137,0.25,0.505,100%,0.0,2854.8145695364237
